@relation mnist-3k.arff
@attribute filename string
@attribute class {0,1,2,3,4,5,6,7,8,9}
@data
1_11352.png,1
1_11358.png,1
1_11360.png,1
1_11362.png,1
1_11371.png,1
1_11387.png,1
1_11395.png,1
1_11404.png,1
1_11405.png,1
1_11412.png,1
1_11418.png,1
1_11432.png,1
1_11433.png,1
1_11439.png,1
1_11440.png,1
1_11445.png,1
1_1148.png,1
1_11502.png,1
1_11504.png,1
1_11508.png,1
1_11509.png,1
1_11518.png,1
1_11522.png,1
1_11533.png,1
1_11537.png,1
1_11543.png,1
1_1155.png,1
1_11558.png,1
1_11561.png,1
1_11579.png,1
1_11604.png,1
1_11606.png,1
1_11607.png,1
1_11608.png,1
1_11622.png,1
1_11630.png,1
1_11634.png,1
1_11637.png,1
1_11663.png,1
1_11666.png,1
1_11671.png,1
1_11676.png,1
1_11677.png,1
1_11679.png,1
1_11702.png,1
1_11715.png,1
1_11728.png,1
1_11735.png,1
1_1174.png,1
1_11743.png,1
1_11760.png,1
1_11765.png,1
1_11793.png,1
1_11809.png,1
1_1181.png,1
1_11835.png,1
1_11855.png,1
1_11857.png,1
1_11867.png,1
1_11868.png,1
1_11883.png,1
1_11895.png,1
1_11901.png,1
1_11917.png,1
1_1192.png,1
1_11939.png,1
1_11943.png,1
1_11954.png,1
1_11968.png,1
1_1197.png,1
1_11975.png,1
1_11982.png,1
1_11995.png,1
1_1200.png,1
1_12013.png,1
1_12030.png,1
1_12038.png,1
1_12040.png,1
1_12041.png,1
1_12042.png,1
1_12049.png,1
1_12056.png,1
1_12060.png,1
1_12071.png,1
1_12072.png,1
1_12078.png,1
1_12106.png,1
1_1211.png,1
1_12113.png,1
1_12128.png,1
1_12132.png,1
1_12133.png,1
1_12136.png,1
1_12141.png,1
1_12145.png,1
1_12154.png,1
1_12158.png,1
1_12166.png,1
1_12178.png,1
1_12207.png,1
1_12209.png,1
1_12212.png,1
1_12215.png,1
1_12221.png,1
1_12226.png,1
1_12230.png,1
1_12236.png,1
1_12241.png,1
1_12261.png,1
1_1230.png,1
1_12310.png,1
1_12314.png,1
1_12318.png,1
1_12323.png,1
1_12336.png,1
1_12356.png,1
1_12362.png,1
2_10009.png,2
2_10016.png,2
2_10024.png,2
2_10029.png,2
2_10072.png,2
2_10073.png,2
2_10075.png,2
2_10078.png,2
2_10081.png,2
2_10082.png,2
2_10084.png,2
2_10087.png,2
2_10090.png,2
2_1010.png,2
2_10100.png,2
2_10106.png,2
2_1011.png,2
2_10113.png,2
2_10117.png,2
2_10122.png,2
2_10127.png,2
2_10130.png,2
2_10138.png,2
2_10158.png,2
2_10194.png,2
2_10200.png,2
2_10207.png,2
2_10228.png,2
2_10256.png,2
2_10264.png,2
2_10279.png,2
2_10291.png,2
2_10300.png,2
2_10308.png,2
2_10312.png,2
2_10317.png,2
2_10321.png,2
2_10327.png,2
2_1033.png,2
2_1034.png,2
2_10347.png,2
2_10354.png,2
2_10367.png,2
2_10368.png,2
2_10403.png,2
2_10406.png,2
2_10411.png,2
2_10417.png,2
2_10429.png,2
2_10436.png,2
2_10464.png,2
2_1047.png,2
2_10472.png,2
2_10476.png,2
2_10477.png,2
2_1048.png,2
2_10497.png,2
2_10502.png,2
2_10514.png,2
2_10526.png,2
2_10528.png,2
2_1053.png,2
2_10535.png,2
2_10554.png,2
2_10567.png,2
2_10570.png,2
2_10574.png,2
2_1058.png,2
2_10582.png,2
2_10583.png,2
2_10603.png,2
2_10616.png,2
2_10620.png,2
2_10629.png,2
2_10657.png,2
2_10673.png,2
2_10680.png,2
2_10687.png,2
2_10688.png,2
2_10699.png,2
2_10707.png,2
2_10714.png,2
2_10723.png,2
2_10739.png,2
2_1074.png,2
2_10766.png,2
2_10776.png,2
2_10785.png,2
2_10802.png,2
2_10805.png,2
2_10824.png,2
2_10825.png,2
2_10846.png,2
2_10898.png,2
2_109.png,2
2_10920.png,2
2_10931.png,2
2_10941.png,2
2_10945.png,2
2_10949.png,2
2_10957.png,2
2_10959.png,2
2_1096.png,2
2_10962.png,2
2_10972.png,2
2_10978.png,2
2_10988.png,2
2_10999.png,2
2_11006.png,2
2_11013.png,2
2_11017.png,2
2_11018.png,2
2_11030.png,2
2_11032.png,2
2_11033.png,2
2_11066.png,2
2_11081.png,2
2_11084.png,2
2_11086.png,2
2_11095.png,2
2_11106.png,2
2_11109.png,2
2_11110.png,2
2_11147.png,2
2_11163.png,2
2_11193.png,2
2_11203.png,2
2_11230.png,2
2_1124.png,2
2_11242.png,2
2_11243.png,2
2_11250.png,2
2_11251.png,2
2_11257.png,2
2_11271.png,2
2_11286.png,2
2_1129.png,2
2_11298.png,2
2_11299.png,2
2_11306.png,2
2_11319.png,2
2_11339.png,2
2_1134.png,2
2_11344.png,2
2_11346.png,2
2_11364.png,2
2_11380.png,2
2_11384.png,2
2_11394.png,2
2_1140.png,2
2_11420.png,2
2_1143.png,2
2_11436.png,2
2_11438.png,2
2_11443.png,2
2_11446.png,2
2_11449.png,2
2_11458.png,2
2_11475.png,2
2_11491.png,2
2_11493.png,2
2_11503.png,2
2_11519.png,2
2_11521.png,2
2_11531.png,2
2_11552.png,2
2_11560.png,2
2_11563.png,2
2_11576.png,2
2_11581.png,2
2_11600.png,2
2_11601.png,2
2_11621.png,2
2_11632.png,2
2_11648.png,2
2_1165.png,2
2_11655.png,2
2_11667.png,2
2_117.png,2
2_11700.png,2
2_11711.png,2
2_11718.png,2
2_11727.png,2
2_11737.png,2
2_11738.png,2
2_11748.png,2
2_1175.png,2
2_11772.png,2
2_11774.png,2
2_11795.png,2
2_11811.png,2
2_11812.png,2
2_11826.png,2
2_1183.png,2
2_11841.png,2
2_11844.png,2
2_11856.png,2
2_11865.png,2
2_11869.png,2
2_1188.png,2
2_11896.png,2
2_11899.png,2
2_11961.png,2
2_11971.png,2
2_11977.png,2
2_1199.png,2
2_11997.png,2
2_120.png,2
2_12015.png,2
2_12053.png,2
2_12079.png,2
2_12091.png,2
2_12093.png,2
2_12129.png,2
2_1213.png,2
2_12135.png,2
2_12156.png,2
2_12161.png,2
2_12196.png,2
2_122.png,2
2_12204.png,2
2_12213.png,2
2_12223.png,2
2_12234.png,2
2_12238.png,2
2_12243.png,2
2_12254.png,2
2_12263.png,2
2_12281.png,2
2_12286.png,2
2_12299.png,2
2_12302.png,2
2_12311.png,2
2_12352.png,2
2_12361.png,2
2_12366.png,2
2_12370.png,2
2_12372.png,2
2_12385.png,2
2_12404.png,2
2_12409.png,2
2_12422.png,2
2_12424.png,2
2_12426.png,2
2_12435.png,2
2_12445.png,2
2_12447.png,2
2_1246.png,2
2_12461.png,2
2_12474.png,2
2_12481.png,2
2_1249.png,2
2_12501.png,2
2_12514.png,2
2_12517.png,2
2_12549.png,2
2_1255.png,2
2_12551.png,2
2_12559.png,2
2_12560.png,2
2_12582.png,2
2_12585.png,2
2_12587.png,2
2_12598.png,2
2_12603.png,2
2_12608.png,2
2_1262.png,2
2_12620.png,2
2_12621.png,2
2_1264.png,2
2_12672.png,2
2_12679.png,2
2_12682.png,2
2_1270.png,2
2_12707.png,2
2_12718.png,2
2_12727.png,2
2_12740.png,2
2_12745.png,2
2_12752.png,2
2_12766.png,2
2_12784.png,2
2_12797.png,2
2_12802.png,2
2_12803.png,2
2_12808.png,2
2_12815.png,2
2_12822.png,2
2_12823.png,2
2_12844.png,2
2_12854.png,2
2_12858.png,2
2_12859.png,2
2_12860.png,2
2_12861.png,2
2_12864.png,2
2_12871.png,2
2_12875.png,2
2_12906.png,2
2_12911.png,2
3_10.png,3
3_10000.png,3
3_10011.png,3
3_10031.png,3
3_10034.png,3
3_10042.png,3
3_10052.png,3
3_1007.png,3
3_10074.png,3
3_10091.png,3
3_10093.png,3
3_10097.png,3
3_10099.png,3
3_10116.png,3
3_10125.png,3
3_10137.png,3
3_10141.png,3
3_10144.png,3
3_10155.png,3
3_10161.png,3
3_10206.png,3
3_1021.png,3
3_10210.png,3
3_10214.png,3
3_10238.png,3
3_10260.png,3
3_10278.png,3
3_10282.png,3
3_10314.png,3
3_10322.png,3
3_10328.png,3
3_10329.png,3
3_10330.png,3
3_10349.png,3
3_1035.png,3
3_10360.png,3
3_10369.png,3
3_10389.png,3
3_10390.png,3
3_10393.png,3
3_10402.png,3
3_10405.png,3
3_10415.png,3
3_10423.png,3
3_10424.png,3
3_10430.png,3
3_10450.png,3
3_10453.png,3
3_10454.png,3
3_10466.png,3
3_10470.png,3
3_10483.png,3
3_10493.png,3
3_10511.png,3
3_10518.png,3
3_10520.png,3
3_10527.png,3
3_1055.png,3
3_10569.png,3
3_10585.png,3
3_10605.png,3
3_10606.png,3
3_10608.png,3
3_10635.png,3
3_10644.png,3
3_10647.png,3
3_10666.png,3
3_10668.png,3
3_10674.png,3
3_10676.png,3
3_10677.png,3
3_10678.png,3
3_1068.png,3
3_10696.png,3
3_107.png,3
3_10728.png,3
3_10730.png,3
3_10734.png,3
3_10743.png,3
3_10745.png,3
3_10756.png,3
3_10757.png,3
3_10760.png,3
3_10762.png,3
3_10765.png,3
3_1077.png,3
3_10775.png,3
3_10779.png,3
3_10787.png,3
3_10796.png,3
3_10807.png,3
3_10826.png,3
3_10827.png,3
3_10830.png,3
3_10847.png,3
3_10865.png,3
3_10872.png,3
3_10876.png,3
3_10880.png,3
3_10882.png,3
3_10887.png,3
3_10896.png,3
3_10900.png,3
3_10902.png,3
3_10921.png,3
3_10953.png,3
3_10966.png,3
3_1097.png,3
3_10984.png,3
3_10993.png,3
3_10994.png,3
3_10998.png,3
3_11002.png,3
3_11010.png,3
3_11011.png,3
3_11012.png,3
3_11021.png,3
3_11031.png,3
3_11034.png,3
3_11037.png,3
3_11039.png,3
3_11042.png,3
3_11053.png,3
3_11075.png,3
3_1108.png,3
3_11083.png,3
3_11097.png,3
3_111.png,3
3_11104.png,3
3_11111.png,3
3_11114.png,3
3_11138.png,3
3_11155.png,3
3_11169.png,3
3_11171.png,3
3_1119.png,3
3_11197.png,3
3_11201.png,3
3_1121.png,3
3_11216.png,3
3_11219.png,3
3_11221.png,3
3_11232.png,3
3_11233.png,3
3_11234.png,3
3_11244.png,3
3_11259.png,3
3_11284.png,3
3_11285.png,3
3_11296.png,3
3_1130.png,3
3_11301.png,3
3_11321.png,3
3_11341.png,3
3_11377.png,3
3_11392.png,3
3_1144.png,3
3_11441.png,3
3_1145.png,3
3_11454.png,3
3_11467.png,3
3_11476.png,3
3_11480.png,3
3_11481.png,3
3_11489.png,3
3_1150.png,3
3_1151.png,3
3_11511.png,3
3_11513.png,3
3_11520.png,3
3_11524.png,3
3_11535.png,3
3_11539.png,3
3_11544.png,3
3_11545.png,3
3_11554.png,3
3_11556.png,3
3_11565.png,3
3_11570.png,3
3_1158.png,3
3_11583.png,3
3_11618.png,3
3_11619.png,3
3_11645.png,3
3_11651.png,3
3_11665.png,3
3_11693.png,3
3_11705.png,3
3_11708.png,3
3_11710.png,3
3_11714.png,3
3_11719.png,3
3_11747.png,3
3_11752.png,3
3_11755.png,3
3_11756.png,3
3_11777.png,3
3_1178.png,3
3_11781.png,3
3_11788.png,3
3_11797.png,3
3_11804.png,3
3_11813.png,3
3_11837.png,3
3_1185.png,3
3_11863.png,3
3_11874.png,3
3_11910.png,3
3_11921.png,3
3_11929.png,3
3_11949.png,3
3_11951.png,3
3_11958.png,3
3_11960.png,3
3_11978.png,3
3_11979.png,3
3_11999.png,3
3_12.png,3
3_1201.png,3
3_12012.png,3
3_12017.png,3
3_12022.png,3
3_12024.png,3
3_12035.png,3
3_12044.png,3
3_12063.png,3
3_12080.png,3
3_12086.png,3
3_12089.png,3
3_12094.png,3
3_12100.png,3
3_12108.png,3
3_12109.png,3
3_12117.png,3
3_12124.png,3
3_12148.png,3
3_12151.png,3
3_12152.png,3
3_12153.png,3
3_1218.png,3
3_12183.png,3
3_12186.png,3
3_12189.png,3
3_12211.png,3
3_12214.png,3
3_12218.png,3
3_12222.png,3
3_12225.png,3
3_12228.png,3
3_12244.png,3
3_12245.png,3
3_12246.png,3
3_1226.png,3
3_12260.png,3
3_12265.png,3
3_12274.png,3
3_12300.png,3
3_12303.png,3
3_12307.png,3
3_12312.png,3
3_12326.png,3
3_12329.png,3
3_1233.png,3
3_12330.png,3
3_12333.png,3
3_12334.png,3
3_12338.png,3
3_1234.png,3
3_12344.png,3
3_12345.png,3
3_12346.png,3
3_12349.png,3
3_12350.png,3
3_12355.png,3
3_12377.png,3
3_12392.png,3
3_1241.png,3
3_12416.png,3
3_12430.png,3
3_12437.png,3
3_1244.png,3
3_12446.png,3
3_12451.png,3
3_12463.png,3
3_12483.png,3
3_12490.png,3
3_12498.png,3
3_12503.png,3
3_12506.png,3
3_12527.png,3
3_12536.png,3
3_12544.png,3
3_12545.png,3
3_12546.png,3
3_12583.png,3
3_12592.png,3
3_12593.png,3
3_1260.png,3
3_12602.png,3
3_12617.png,3
4_10013.png,4
4_10018.png,4
4_10033.png,4
4_1004.png,4
4_1006.png,4
4_10060.png,4
4_1008.png,4
4_10103.png,4
4_10104.png,4
4_10114.png,4
4_10133.png,4
4_10150.png,4
4_10153.png,4
4_10159.png,4
4_10172.png,4
4_10175.png,4
4_10177.png,4
4_10191.png,4
4_10196.png,4
4_10209.png,4
4_10212.png,4
4_10216.png,4
4_10225.png,4
4_10236.png,4
4_10241.png,4
4_10252.png,4
4_10262.png,4
4_10269.png,4
4_1030.png,4
4_10303.png,4
4_10310.png,4
4_10311.png,4
4_10313.png,4
4_10320.png,4
4_10331.png,4
4_10338.png,4
4_10350.png,4
4_10351.png,4
4_1037.png,4
4_10371.png,4
4_10391.png,4
4_10396.png,4
4_10433.png,4
4_10437.png,4
4_10459.png,4
4_10460.png,4
4_10462.png,4
4_10467.png,4
4_10489.png,4
4_10491.png,4
4_10494.png,4
4_1050.png,4
4_10504.png,4
4_10521.png,4
4_10525.png,4
4_10549.png,4
4_10558.png,4
4_10560.png,4
4_10571.png,4
4_10587.png,4
4_10594.png,4
4_10607.png,4
4_10612.png,4
4_10618.png,4
4_10626.png,4
4_10631.png,4
4_10633.png,4
4_10634.png,4
4_10636.png,4
4_10639.png,4
4_10641.png,4
4_10642.png,4
4_10643.png,4
4_10670.png,4
4_10679.png,4
4_10683.png,4
4_10690.png,4
4_10693.png,4
4_10695.png,4
4_10704.png,4
4_10724.png,4
4_1073.png,4
4_10736.png,4
4_10737.png,4
4_10758.png,4
4_10768.png,4
4_10778.png,4
4_10789.png,4
4_1079.png,4
4_10809.png,4
4_10812.png,4
4_10829.png,4
4_10832.png,4
4_10845.png,4
4_10850.png,4
4_10854.png,4
4_10858.png,4
4_10869.png,4
4_10870.png,4
4_10888.png,4
4_10899.png,4
4_10908.png,4
4_10912.png,4
4_10918.png,4
4_10923.png,4
4_10928.png,4
4_10937.png,4
4_1094.png,4
4_10942.png,4
4_10952.png,4
4_10960.png,4
4_10964.png,4
4_10967.png,4
4_1098.png,4
4_1099.png,4
4_10990.png,4
4_10997.png,4
4_11005.png,4
4_11008.png,4
4_11009.png,4
4_11016.png,4
4_11023.png,4
4_11024.png,4
4_11040.png,4
4_11044.png,4
4_11046.png,4
4_11073.png,4
4_1110.png,4
4_11113.png,4
4_11124.png,4
4_11126.png,4
4_11127.png,4
4_11131.png,4
4_11144.png,4
4_11145.png,4
4_11148.png,4
4_11153.png,4
4_11165.png,4
4_11167.png,4
4_11184.png,4
4_11209.png,4
4_11227.png,4
4_11255.png,4
4_11256.png,4
4_11264.png,4
4_11283.png,4
4_11303.png,4
4_11314.png,4
4_11323.png,4
4_1133.png,4
4_11343.png,4
4_11369.png,4
4_11378.png,4
4_11381.png,4
4_11389.png,4
4_11408.png,4
4_11414.png,4
4_11419.png,4
4_11424.png,4
4_11434.png,4
4_11447.png,4
4_11459.png,4
4_11460.png,4
4_11463.png,4
4_11468.png,4
4_11471.png,4
4_1149.png,4
4_11494.png,4
4_11495.png,4
4_11496.png,4
4_115.png,4
4_11512.png,4
4_11547.png,4
4_11567.png,4
4_11578.png,4
4_11585.png,4
4_11598.png,4
4_1160.png,4
4_11624.png,4
4_11627.png,4
4_11629.png,4
4_1163.png,4
4_1164.png,4
4_11641.png,4
4_11646.png,4
4_11649.png,4
4_11652.png,4
4_11653.png,4
4_11658.png,4
4_11670.png,4
4_11685.png,4
4_11690.png,4
4_11692.png,4
4_11709.png,4
4_1171.png,4
4_11713.png,4
4_1172.png,4
4_11740.png,4
4_11744.png,4
4_1176.png,4
4_11764.png,4
4_11767.png,4
4_11770.png,4
4_11783.png,4
4_11799.png,4
4_1180.png,4
4_11815.png,4
4_11818.png,4
4_11824.png,4
4_11852.png,4
4_11861.png,4
4_1187.png,4
4_11879.png,4
4_11886.png,4
4_11893.png,4
4_11913.png,4
4_11916.png,4
4_11930.png,4
4_11953.png,4
4_11955.png,4
4_11956.png,4
4_1196.png,4
4_11962.png,4
4_11965.png,4
4_11967.png,4
4_1198.png,4
4_11981.png,4
4_11986.png,4
4_11988.png,4
4_12001.png,4
4_12019.png,4
4_12028.png,4
4_1203.png,4
4_12033.png,4
4_12034.png,4
4_12036.png,4
4_12052.png,4
4_12055.png,4
4_12058.png,4
4_12064.png,4
4_12070.png,4
4_12075.png,4
4_12077.png,4
4_12098.png,4
4_12102.png,4
4_12105.png,4
4_1212.png,4
4_12121.png,4
4_12122.png,4
4_12125.png,4
4_1215.png,4
4_12169.png,4
4_12187.png,4
4_12192.png,4
4_12194.png,4
4_12197.png,4
4_1220.png,4
4_12224.png,4
4_12227.png,4
4_12247.png,4
4_12256.png,4
4_12267.png,4
4_1227.png,4
4_12279.png,4
4_12285.png,4
4_12291.png,4
4_12306.png,4
4_12316.png,4
4_1232.png,4
4_12322.png,4
4_12327.png,4
4_12328.png,4
4_12332.png,4
4_12343.png,4
4_12384.png,4
4_12396.png,4
4_12397.png,4
4_12398.png,4
4_12418.png,4
4_12427.png,4
4_12438.png,4
4_12458.png,4
4_12460.png,4
4_12465.png,4
4_12472.png,4
4_1248.png,4
4_12485.png,4
4_12505.png,4
4_12525.png,4
4_1253.png,4
4_12530.png,4
4_12538.png,4
4_12543.png,4
4_12564.png,4
4_12577.png,4
4_1258.png,4
4_12581.png,4
4_12589.png,4
4_12595.png,4
4_1261.png,4
5_0.png,5
5_100.png,5
5_10008.png,5
5_10015.png,5
5_10030.png,5
5_10035.png,5
5_10049.png,5
5_10051.png,5
5_10056.png,5
5_10062.png,5
5_10065.png,5
5_10092.png,5
5_10111.png,5
5_10146.png,5
5_10162.png,5
5_10173.png,5
5_10182.png,5
5_10185.png,5
5_10192.png,5
5_10211.png,5
5_10226.png,5
5_10227.png,5
5_1024.png,5
5_10244.png,5
5_10255.png,5
5_10258.png,5
5_10277.png,5
5_10280.png,5
5_10286.png,5
5_10288.png,5
5_10316.png,5
5_1032.png,5
5_10333.png,5
5_10353.png,5
5_10370.png,5
5_10373.png,5
5_10385.png,5
5_10386.png,5
5_1039.png,5
5_10397.png,5
5_10400.png,5
5_10401.png,5
5_10412.png,5
5_10421.png,5
5_10432.png,5
5_10434.png,5
